"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000273703.1",0.6383112,-0.5901519,0.468336,-1.260104,0.2076319,NA
"ENSG00000173281.4",4095.041,0.3415825,0.2711377,1.259812,0.2077373,0.8294487
"ENSG00000109956.11",213.0178,0.6797247,0.5395669,1.25976,0.207756,0.8294487
"ENSG00000273615.1",1.252349,0.9207801,0.7310868,1.259467,0.2078615,NA
"ENSG00000146826.13",689.3183,0.1798137,0.1427777,1.259396,0.2078872,0.8298443
"ENSG00000248870.1",0.4318543,1.033067,0.8204551,1.259139,0.2079803,NA
"ENSG00000074590.12",831.8324,0.214816,0.1706141,1.259075,0.2080032,0.8299528
"ENSG00000236819.1",0.3132561,-0.7767278,0.6169161,-1.259049,0.2080125,NA
"ENSG00000089094.15",875.2461,-0.1518156,0.1205821,-1.259022,0.2080223,0.8299528
"ENSG00000229427.1",0.3751847,0.7802616,0.6197401,1.259014,0.2080252,NA
"ENSG00000224183.1",2.971187,-0.4015282,0.3189377,-1.258955,0.2080466,0.8299528
"ENSG00000163915.6",5.646399,0.6222594,0.4943224,1.258813,0.2080979,0.8299528
"ENSG00000145029.10",582.761,0.1401827,0.1113621,1.2588,0.2081024,0.8299528
"ENSG00000228824.5",5.135726,0.7490722,0.5951404,1.258648,0.2081575,0.8299528
"ENSG00000271687.1",1.960142,0.5923112,0.4705964,1.258639,0.2081606,0.8299528
"ENSG00000095139.12",5402.16,0.1249588,0.09928335,1.258608,0.2081721,0.8299528
"ENSG00000278924.1",1.382016,-0.6716229,0.5336446,-1.258558,0.2081899,NA
"ENSG00000205745.2",0.3124378,-1.134168,0.901173,-1.258546,0.2081944,NA
"ENSG00000230916.2",10.80134,0.4130514,0.3282041,1.25852,0.2082039,0.8299528
"ENSG00000228666.1",1.750805,-0.4579485,0.3639294,-1.258344,0.2082672,NA
"ENSG00000101557.13",2538.87,-0.1271589,0.1010537,-1.25833,0.2082724,0.8300978
"ENSG00000280344.1",3.932018,0.4176234,0.3319161,1.25822,0.2083122,0.8301283
"ENSG00000230515.1",0.4277277,-0.7994141,0.6354122,-1.258103,0.2083545,NA
"ENSG00000196353.10",4.352471,-0.6563614,0.5217329,-1.258041,0.2083769,0.8302576
"ENSG00000224127.1",0.4724093,1.930121,1.534376,1.257919,0.2084209,NA
"ENSG00000274364.1",0.9767508,0.5853387,0.4653381,1.257878,0.2084358,NA
"ENSG00000006283.16",6.08927,-0.6492231,0.5161346,-1.257856,0.2084438,0.8303959
"ENSG00000224331.2",4.595004,0.3752088,0.2983602,1.25757,0.2085474,0.8306805
"ENSG00000139323.12",460.5707,-0.1461439,0.1162319,-1.257348,0.2086277,0.8308722
"ENSG00000274653.1",15.00348,0.3170829,0.2522221,1.257158,0.2086966,0.8310181
"ENSG00000110851.10",704.0983,-0.1301408,0.1035354,-1.256969,0.2087648,0.8311507
"ENSG00000129515.17",1317.84,-0.1536455,0.1222444,-1.256872,0.2088,0.8311507
"ENSG00000213057.5",33.78409,-0.3246361,0.2583039,-1.256799,0.2088265,0.8311507
"ENSG00000262623.1",0.696923,0.822765,0.6546539,1.256794,0.2088283,NA
"ENSG00000259086.3",0.3999126,0.7765443,0.6178804,1.256787,0.2088306,NA
"ENSG00000204837.3",12.30811,0.5195336,0.4134314,1.256638,0.2088847,0.8312541
"ENSG00000122643.17",720.1918,0.2179602,0.1734717,1.25646,0.2089494,0.8312881
"ENSG00000254431.1",2.421435,0.5870453,0.4672498,1.256384,0.2089766,0.8312881
"ENSG00000124207.15",3088.318,-0.1330345,0.1058932,-1.256308,0.2090043,0.8312881
"ENSG00000231636.1",2.059796,-0.4062587,0.3233933,-1.256237,0.2090299,0.8312881
"ENSG00000166323.11",27.7606,0.2663291,0.2120167,1.25617,0.2090543,0.8312881
"ENSG00000174132.8",726.7968,0.1509605,0.120197,1.255942,0.2091369,0.8313609
"ENSG00000119977.19",1622.964,0.1252734,0.09975343,1.25583,0.2091776,0.8313609
"ENSG00000267091.1",0.4246881,-1.061681,0.8454459,-1.255765,0.2092011,NA
"ENSG00000260160.1",37.93889,-0.3406436,0.271264,-1.255764,0.2092015,0.8313609
"ENSG00000231355.1",1.192787,0.6660087,0.53037,1.255744,0.209209,NA
"ENSG00000215414.4",9.770445,0.293864,0.2340168,1.255739,0.2092107,0.8313609
"ENSG00000171724.2",99.49756,0.5720082,0.4555383,1.255675,0.2092337,0.8313609
"ENSG00000275329.1",12.6184,-0.4280619,0.3409934,-1.255338,0.2093561,0.8315234
"ENSG00000234571.1",1.033495,0.6119838,0.487507,1.255333,0.2093578,NA
"ENSG00000173175.13",320.1525,-0.4451854,0.3546746,-1.255194,0.2094084,0.8315234
"ENSG00000171150.7",626.9392,-0.1437225,0.1145068,-1.255144,0.2094266,0.8315234
"ENSG00000116584.16",1477.136,-0.2953296,0.2352963,-1.255139,0.2094282,0.8315234
"ENSG00000272735.1",3.4013,-0.3623353,0.2886861,-1.255119,0.2094357,0.8315234
"ENSG00000273331.1",0.8068102,0.735518,0.5860698,1.255001,0.2094785,NA
"ENSG00000234424.2",0.9408432,-0.5120954,0.4080714,-1.254916,0.2095092,NA
"ENSG00000169676.5",0.5099436,-0.6834353,0.5446114,-1.254905,0.2095134,NA
"ENSG00000080823.20",173.7162,-0.2308923,0.1840043,-1.25482,0.2095441,0.8317054
"ENSG00000138777.18",2243.77,0.2098951,0.167275,1.254791,0.2095547,0.8317054
"ENSG00000159267.13",1120.95,0.1446029,0.1152466,1.254726,0.2095783,0.8317054
"ENSG00000188677.13",1371.424,0.3663376,0.2919938,1.254608,0.2096212,0.831738
"ENSG00000143850.11",2974.449,0.2138729,0.1704811,1.254526,0.209651,0.831738
"ENSG00000234785.1",4.051657,0.3698746,0.2948626,1.254397,0.2096979,0.8317893
"ENSG00000249911.1",2.73427,0.8549449,0.6816329,1.25426,0.2097475,0.8317893
"ENSG00000213442.5",253.116,0.2923549,0.2331018,1.254194,0.2097715,0.8317893
"ENSG00000273171.1",6.956716,-0.4368616,0.3483369,-1.254135,0.2097928,0.8317893
"ENSG00000255038.1",0.7216723,0.6923455,0.5520589,1.254115,0.2098001,NA
"ENSG00000258597.2",1.920804,0.6467099,0.5157032,1.254035,0.2098293,0.8317963
"ENSG00000171119.2",300.1052,0.293284,0.2338875,1.253953,0.2098591,0.8317963
"ENSG00000116809.10",915.6427,0.1490693,0.1189151,1.253578,0.2099955,0.832209
"ENSG00000252569.1",0.4277587,0.7291146,0.5817346,1.253346,0.2100799,NA
"ENSG00000133059.15",571.7331,-0.1976983,0.1577774,-1.253021,0.2101981,0.8327286
"ENSG00000177685.15",349.982,0.3968521,0.3167164,1.25302,0.2101984,0.8327286
"ENSG00000229444.1",0.417238,-0.6719599,0.5362922,-1.252973,0.2102154,NA
"ENSG00000211752.3",1.930603,-0.6378467,0.5090753,-1.252951,0.2102234,0.8327286
"ENSG00000224963.2",0.8337138,-0.8544577,0.6820549,-1.25277,0.2102895,NA
"ENSG00000231977.1",0.6044602,0.7864574,0.6278207,1.252678,0.2103228,NA
"ENSG00000267466.1",1.627015,-0.6448796,0.5148196,-1.252632,0.2103396,NA
"ENSG00000212123.3",104.6052,0.2736797,0.2184902,1.252595,0.2103532,0.8330753
"ENSG00000272566.1",1.101967,-0.9117891,0.7279332,-1.252573,0.2103613,NA
"ENSG00000201573.1",0.5110412,0.7143647,0.5703197,1.252569,0.2103627,NA
"ENSG00000171552.11",4998.161,-0.184933,0.1476479,-1.252527,0.2103778,0.8330753
"ENSG00000122299.10",1296.228,0.1336112,0.1066864,1.252374,0.2104337,0.8330753
"ENSG00000188763.4",28.77926,-0.7265109,0.5801762,-1.252224,0.2104881,0.8330753
"ENSG00000150510.14",58.94144,0.3353556,0.2678252,1.252144,0.2105175,0.8330753
"ENSG00000114248.8",247.3749,0.4907918,0.3919723,1.252108,0.2105304,0.8330753
"ENSG00000158292.6",358.6866,0.3479901,0.2779435,1.252017,0.2105635,0.8330753
"ENSG00000161958.9",3.509397,-0.5840888,0.4665412,-1.251955,0.2105862,0.8330753
"ENSG00000198804.2",886193.3,0.2742559,0.2190694,1.251913,0.2106015,0.8330753
"ENSG00000247473.2",0.9070434,-0.5309374,0.4241217,-1.251852,0.210624,NA
"ENSG00000231333.2",1.223243,-0.4891273,0.3908332,-1.251499,0.2107526,NA
"ENSG00000117594.8",13955.66,0.6000607,0.4795256,1.251363,0.210802,0.8335848
"ENSG00000233932.4",0.5975787,-0.9817709,0.7846385,-1.25124,0.210847,NA
"ENSG00000015285.9",391.8558,-0.2637981,0.2108307,-1.251232,0.21085,0.8335848
"ENSG00000175155.7",1297.235,-0.2310361,0.1846585,-1.251153,0.2108786,0.8335848
"ENSG00000272977.1",25.80529,-0.3135636,0.2506212,-1.251146,0.2108813,0.8335848
"ENSG00000163645.13",4.376003,-0.3937075,0.3147122,-1.251008,0.2109316,0.8335848
"ENSG00000104833.9",458.3833,-0.6930246,0.5539842,-1.250983,0.2109408,0.8335848
"ENSG00000234969.1",3.146063,0.3467225,0.2771696,1.25094,0.2109564,0.8335848
"ENSG00000278971.1",0.5873455,-0.7877497,0.6297964,-1.250801,0.2110073,NA
"ENSG00000253691.2",1.453429,-1.129442,0.9029845,-1.250788,0.2110117,NA
"ENSG00000243738.3",1.743795,-0.4251175,0.3398847,-1.25077,0.2110185,NA
"ENSG00000259910.1",0.5705602,1.020273,0.8157461,1.250724,0.2110352,NA
"ENSG00000227834.1",0.7475416,0.7411672,0.5926136,1.250675,0.211053,NA
"ENSG00000264573.2",0.8473788,0.5410716,0.432635,1.250642,0.211065,NA
"ENSG00000205856.3",0.5973155,-0.7771608,0.6215815,-1.250296,0.2111915,NA
"ENSG00000158246.7",24.45756,-0.3883388,0.3106351,-1.250145,0.2112467,0.8341377
"ENSG00000280924.1",5.610676,-0.4431815,0.3545261,-1.250068,0.2112749,0.8341377
"ENSG00000276916.1",2.659131,-0.504426,0.4035196,-1.250066,0.2112756,0.8341377
"ENSG00000131778.16",2763.557,0.2084274,0.1667489,1.249947,0.2113188,0.8341377
"ENSG00000149187.16",4599.649,0.0983128,0.0786564,1.249902,0.2113353,0.8341377
"ENSG00000175130.6",3248.766,-0.2867098,0.2293986,-1.249832,0.2113609,0.8341377
"ENSG00000130768.13",120.932,0.5844007,0.4675854,1.249827,0.2113628,0.8341377
"ENSG00000280332.1",39.10317,0.2964149,0.2371681,1.249809,0.2113693,0.8341377
"ENSG00000160191.16",484.4923,-0.4087442,0.3270582,-1.24976,0.2113873,0.8341377
"ENSG00000115594.10",4245.519,0.2379636,0.1904484,1.249491,0.2114854,0.8341729
"ENSG00000213839.4",42.03511,-0.2714704,0.2172677,-1.249474,0.2114916,0.8341729
"ENSG00000229391.6",846.3406,0.395399,0.3164708,1.249401,0.2115184,0.8341729
"ENSG00000121210.14",1313.45,0.220805,0.1767328,1.249372,0.2115292,0.8341729
"ENSG00000186063.11",771.6414,-0.1766287,0.1413829,-1.249293,0.2115579,0.8341729
"ENSG00000224637.1",0.2690888,-0.8800726,0.7045034,-1.24921,0.2115883,NA
"ENSG00000272767.1",10.83889,-0.3056898,0.2447235,-1.249123,0.2116201,0.8341913
"ENSG00000177932.6",92.34911,-0.3966323,0.3175336,-1.249104,0.2116272,0.8341913
"ENSG00000264604.1",0.3419455,-1.278871,1.023968,-1.248936,0.2116884,NA
"ENSG00000235552.4",274.7005,-0.2906773,0.2327418,-1.248926,0.2116922,0.8342957
"ENSG00000258679.1",8.402302,0.4949254,0.3963251,1.248786,0.2117433,0.8342957
"ENSG00000183111.10",433.5265,0.3593124,0.2877582,1.248661,0.2117892,0.8342957
"ENSG00000240292.1",1.880453,-0.4345524,0.3480184,-1.248648,0.2117939,0.8342957
"ENSG00000177640.14",20.13123,0.3557245,0.2849012,1.248589,0.2118153,0.8342957
"ENSG00000169499.13",586.2616,-0.2789505,0.2234726,-1.248254,0.2119381,0.834494
"ENSG00000205116.3",2.479155,-0.7796803,0.6246475,-1.248192,0.2119606,0.834494
"ENSG00000164970.13",672.21,0.139147,0.1114793,1.248187,0.2119627,0.834494
"ENSG00000224236.3",1.2902,0.4505421,0.3610216,1.247964,0.2120442,NA
"ENSG00000189050.13",635.1822,0.2254538,0.1806615,1.247934,0.2120551,0.834605
"ENSG00000171954.11",967.5522,0.5412677,0.4337314,1.247933,0.2120556,0.834605
"ENSG00000259188.4",0.3321623,0.9303188,0.7455906,1.247761,0.2121186,NA
"ENSG00000224597.8",481.7367,-0.2344076,0.1878756,-1.247674,0.2121504,0.8348273
"ENSG00000206863.1",0.9733972,-0.8201073,0.6573315,-1.247631,0.2121662,NA
"ENSG00000275784.1",9.32335,-0.2877626,0.2306525,-1.247602,0.2121768,0.8348273
"ENSG00000261240.1",0.4814821,-0.9703862,0.777947,-1.247368,0.2122626,NA
"ENSG00000165376.9",4219.677,0.6079927,0.4874551,1.24728,0.212295,0.8351652
"ENSG00000259219.1",3.881118,-0.5976103,0.479197,-1.247108,0.212358,0.8352156
"ENSG00000233250.1",5.286409,0.3460367,0.2774815,1.247062,0.2123746,0.8352156
"ENSG00000225573.4",20.85522,0.351229,0.2816637,1.24698,0.2124049,0.8352156
"ENSG00000224141.4",12.049,-1.107443,0.8881876,-1.246857,0.2124499,0.8352649
"ENSG00000266961.1",0.3926195,-1.201031,0.9633961,-1.246664,0.2125207,NA
"ENSG00000104228.11",799.2237,0.2317219,0.1858918,1.246542,0.2125656,0.8354988
"ENSG00000257038.1",6.92565,-0.4804614,0.3854426,-1.246519,0.2125741,0.8354988
"ENSG00000258235.1",0.9452458,1.276437,1.024247,1.24622,0.2126836,NA
"ENSG00000076662.8",32.03817,-0.3323501,0.2666977,-1.246168,0.2127028,0.8358304
"ENSG00000230457.3",8.644091,0.3078112,0.2470173,1.246112,0.2127233,0.8358304
"ENSG00000197446.7",1.130993,-0.6460246,0.5184908,-1.245971,0.2127749,NA
"ENSG00000133874.1",200.3981,-0.2256543,0.1811255,-1.245845,0.2128214,0.8360889
"ENSG00000276830.1",1.712171,0.4396792,0.3529178,1.24584,0.212823,NA
"ENSG00000136982.5",169.7963,-0.2435601,0.1955263,-1.245664,0.2128877,0.8362217
"ENSG00000220920.1",4.07267,-0.3305872,0.2654196,-1.245527,0.2129381,0.8362926
"ENSG00000254734.1",1.894517,1.383319,1.110898,1.245226,0.2130486,0.8365992
"ENSG00000224687.1",28.28683,-0.229048,0.1839622,-1.245082,0.2131017,0.8366803
"ENSG00000234004.4",1.040478,0.5296657,0.4254315,1.245008,0.2131287,NA
"ENSG00000280117.1",0.8326881,-0.9304469,0.7473584,-1.244981,0.2131388,NA
"ENSG00000272430.1",81.46857,0.3427321,0.275294,1.244968,0.2131436,0.8367177
"ENSG00000250613.1",0.8678119,0.7881163,0.6330754,1.244901,0.2131681,NA
"ENSG00000158106.11",375.8966,0.3437077,0.2761269,1.244745,0.2132254,0.8369112
"ENSG00000185262.8",2218.881,0.2532975,0.2035416,1.244451,0.2133337,0.8370276
"ENSG00000179271.2",3098.732,0.3121383,0.2508305,1.244419,0.2133453,0.8370276
"ENSG00000154269.13",214.016,-0.5421697,0.4357296,-1.24428,0.2133965,0.8370276
"ENSG00000250539.1",15.05045,-0.2375241,0.1909147,-1.244138,0.2134489,0.8370276
"ENSG00000213373.6",148.9574,-0.4004233,0.3218604,-1.24409,0.2134665,0.8370276
"ENSG00000198171.11",4341.216,-0.1965246,0.1579891,-1.243912,0.2135319,0.8370276
"ENSG00000091640.6",1702.183,-0.1966865,0.158153,-1.243647,0.2136295,0.8370276
"ENSG00000230480.1",0.3097571,-0.8678728,0.6979115,-1.243528,0.2136732,NA
"ENSG00000170743.15",98.32372,1.050399,0.8447045,1.24351,0.2136799,0.8370276
"ENSG00000082258.11",1129.294,0.1428399,0.1148745,1.243443,0.2137045,0.8370276
"ENSG00000274487.1",14.42541,-0.3253752,0.2616857,-1.243381,0.2137273,0.8370276
"ENSG00000272514.4",0.6151648,-0.647257,0.5205676,-1.243368,0.2137323,NA
"ENSG00000019991.14",454.8184,0.5372119,0.4320676,1.243352,0.2137383,0.8370276
"ENSG00000223603.1",6.50925,0.7656381,0.6158065,1.24331,0.2137537,0.8370276
"ENSG00000198873.11",615.4163,-0.2064675,0.1660773,-1.243201,0.2137938,0.8370276
"ENSG00000105519.11",655.5038,0.2724499,0.2191765,1.243062,0.2138451,0.8370276
"ENSG00000172375.11",566.1153,0.15296,0.1230521,1.243051,0.213849,0.8370276
"ENSG00000171241.7",183.6539,0.349598,0.2812424,1.243049,0.2138498,0.8370276
"ENSG00000275894.1",20.54777,0.3471947,0.2793222,1.24299,0.2138715,0.8370276
"ENSG00000145782.11",1634.732,0.1137382,0.09151009,1.242903,0.2139036,0.8370276
"ENSG00000213293.4",5.790471,-0.4585272,0.3690162,-1.242566,0.2140276,0.8370276
"ENSG00000204581.2",3.150664,0.4147521,0.3337969,1.242528,0.2140418,0.8370276
"ENSG00000172890.10",2087.475,0.155471,0.1251266,1.242509,0.2140488,0.8370276
"ENSG00000241224.5",67.7487,0.6927818,0.5575977,1.24244,0.2140742,0.8370276
"ENSG00000196865.4",1044.261,0.1574571,0.1267333,1.242429,0.2140782,0.8370276
"ENSG00000277358.1",1.647558,0.5874661,0.4728438,1.24241,0.2140852,NA
"ENSG00000260951.1",0.6455215,1.180744,0.9504726,1.242271,0.2141367,NA
"ENSG00000161652.11",0.5657582,-1.02468,0.8248467,-1.242268,0.2141378,NA
"ENSG00000232807.2",85.80301,-0.3048722,0.2454195,-1.242249,0.2141446,0.8370276
"ENSG00000160602.12",345.5037,0.2000109,0.1610157,1.242183,0.214169,0.8370276
"ENSG00000152457.16",200.7176,-0.2543065,0.2047328,-1.242139,0.2141855,0.8370276
"ENSG00000176058.10",1566.045,0.284421,0.2289806,1.242119,0.2141928,0.8370276
"ENSG00000118137.8",329989.5,-0.5313508,0.4278009,-1.242052,0.2142175,0.8370276
"ENSG00000267280.4",46.58231,-0.4215677,0.3394205,-1.242022,0.2142286,0.8370276
"ENSG00000136631.11",1388.544,0.1482784,0.119387,1.241998,0.2142373,0.8370276
"ENSG00000248185.1",2.891165,0.6018931,0.4846415,1.241935,0.2142606,0.8370276
"ENSG00000136682.13",260.3868,-0.1241506,0.09998394,-1.241705,0.2143454,0.8372218
"ENSG00000251546.1",0.7711278,-1.218851,0.9816234,-1.241669,0.2143589,NA
"ENSG00000274124.1",1.764745,-0.4560029,0.3672743,-1.241587,0.2143891,NA
"ENSG00000184465.14",344.3912,0.2572418,0.207196,1.241539,0.2144068,0.8372218
"ENSG00000244144.1",0.6175046,-0.8262301,0.6655949,-1.241341,0.2144799,NA
"ENSG00000248498.3",30.6787,-0.962511,0.7754057,-1.2413,0.2144949,0.8372218
"ENSG00000127578.6",37.69284,-0.3980407,0.3206705,-1.241276,0.2145038,0.8372218
"ENSG00000203989.3",0.4494081,-1.507199,1.214335,-1.241172,0.2145422,NA
"ENSG00000260342.2",7.070012,0.3998803,0.322183,1.241159,0.214547,0.8372218
"ENSG00000152193.7",232.7506,0.1908917,0.1538036,1.241139,0.2145542,0.8372218
"ENSG00000133818.11",1187.197,-0.2036618,0.1641104,-1.241005,0.2146039,0.8372218
"ENSG00000035720.6",6.883336,-0.3855938,0.3107172,-1.24098,0.2146131,0.8372218
"ENSG00000258169.1",3.039445,-0.6088831,0.4907027,-1.240839,0.2146652,0.8372218
"ENSG00000129946.9",3972.743,0.2815747,0.226945,1.240718,0.21471,0.8372218
"ENSG00000144369.11",113.2341,-0.3978245,0.3206449,-1.240701,0.2147161,0.8372218
"ENSG00000108242.11",2744.909,0.3955232,0.3187944,1.240684,0.2147224,0.8372218
"ENSG00000133019.10",241.239,0.5208543,0.4198552,1.240557,0.2147694,0.8372218
"ENSG00000142515.13",22.48532,-2.332027,1.880055,-1.240404,0.2148261,0.8372218
"ENSG00000271774.1",1.160379,0.5358596,0.4320196,1.24036,0.2148424,NA
"ENSG00000162222.12",547.0311,-0.09909417,0.07989442,-1.240314,0.2148593,0.8372218
"ENSG00000189350.11",21.89435,-0.3251503,0.2621527,-1.240309,0.2148612,0.8372218
"ENSG00000160961.10",245.1304,-0.1750027,0.1410963,-1.240307,0.2148619,0.8372218
"ENSG00000078114.17",396.4471,0.609981,0.4919771,1.239857,0.2150284,0.8376262
"ENSG00000236935.1",3.140341,-0.4156302,0.335226,-1.239851,0.2150307,0.8376262
"ENSG00000197780.8",952.5727,0.1601205,0.1291927,1.239393,0.2151998,0.8378783
"ENSG00000197056.8",277.9422,0.1706596,0.1376984,1.239372,0.2152078,0.8378783
"ENSG00000238260.1",10.58165,0.3366508,0.2716301,1.239372,0.2152078,0.8378783
"ENSG00000279140.1",9.986028,-0.3476403,0.2805079,-1.239325,0.2152253,0.8378783
"ENSG00000105419.16",71.00213,-0.3067648,0.2475459,-1.239224,0.2152624,0.8378966
"ENSG00000259674.1",50.17621,-0.5176639,0.4177996,-1.239024,0.2153365,0.8380584
"ENSG00000144233.8",898.3167,-0.1367011,0.1103503,-1.238792,0.2154227,0.8382674
"ENSG00000272592.1",0.5505003,0.8589847,0.6934142,1.238776,0.2154286,NA
"ENSG00000117410.12",5959.847,0.1817106,0.1467133,1.238542,0.2155151,0.8385008
"ENSG00000163217.1",2.493505,1.60983,1.300001,1.23833,0.2155938,0.8386803
"ENSG00000226455.1",1.243099,1.047099,0.8456313,1.238246,0.215625,NA
"ENSG00000227372.9",545.2656,0.1924321,0.1554396,1.237987,0.215721,0.8388478
"ENSG00000267637.1",1.388083,0.5325127,0.4302135,1.237787,0.2157951,NA
"ENSG00000173585.14",1.145311,0.5937173,0.4797142,1.237648,0.2158466,NA
"ENSG00000231882.1",9.564913,0.3870713,0.312784,1.237503,0.2159003,0.8388478
"ENSG00000187583.9",57.4878,0.4046804,0.3270312,1.237437,0.215925,0.8388478
"ENSG00000011083.7",3.067366,-0.5272539,0.4261339,-1.237296,0.2159772,0.8388478
"ENSG00000140416.18",5433.61,-0.2393243,0.193441,-1.237195,0.2160145,0.8388478
"ENSG00000254996.4",168.1199,0.1937617,0.156619,1.237153,0.2160301,0.8388478
"ENSG00000153487.12",834.7907,0.2133568,0.1724603,1.237136,0.2160366,0.8388478
"ENSG00000250616.2",50.67031,-0.2648301,0.2140869,-1.237022,0.2160791,0.8388478
"ENSG00000251468.2",3.59891,0.5889798,0.4761285,1.237019,0.2160802,0.8388478
"ENSG00000231870.4",0.3531478,1.23806,1.000849,1.237009,0.2160837,NA
"ENSG00000080854.13",5.733417,-0.4826974,0.3902342,-1.236943,0.2161084,0.8388478
"ENSG00000271776.1",3.568131,0.8779737,0.7098447,1.236853,0.2161416,0.8388478
"ENSG00000267765.1",0.7607652,-0.6672028,0.5394424,-1.236838,0.2161472,NA
"ENSG00000267404.1",1.124386,-0.6346324,0.5131646,-1.236703,0.2161972,NA
"ENSG00000260254.1",2.95306,-0.6497159,0.5253867,-1.236643,0.2162196,0.8388478
"ENSG00000260983.1",0.9187457,-1.308137,1.057824,-1.236631,0.2162242,NA
"ENSG00000280362.1",2.795212,-1.190853,0.9630149,-1.236589,0.2162399,0.8388478
"ENSG00000251490.1",0.476761,1.865467,1.508736,1.236443,0.2162939,NA
"ENSG00000232732.8",2.14892,0.4532295,0.366582,1.236366,0.2163226,0.8388478
"ENSG00000131381.11",928.742,0.11299,0.09138934,1.236359,0.2163252,0.8388478
"ENSG00000266962.2",178.7204,-0.1349744,0.1091787,-1.23627,0.2163582,0.8388478
"ENSG00000278318.3",118.0635,-0.4585919,0.3709556,-1.236245,0.2163676,0.8388478
"ENSG00000119878.5",679.593,-0.1343716,0.1087036,-1.236129,0.2164106,0.8388478
"ENSG00000231715.1",1.477939,0.6082816,0.4921093,1.23607,0.2164325,NA
"ENSG00000234741.6",6105.851,0.3340869,0.2702878,1.236041,0.2164432,0.8388478
"ENSG00000265800.1",2.656408,0.4238493,0.3429099,1.236037,0.2164448,0.8388478
"ENSG00000182612.9",107.7297,-0.327001,0.2645563,-1.236036,0.2164454,0.8388478
"ENSG00000058056.7",810.5065,0.1878933,0.1520234,1.23595,0.216477,0.8388478
"ENSG00000128159.10",1618.857,0.1930832,0.1562264,1.235919,0.2164888,0.8388478
"ENSG00000276334.1",42.95507,-0.2405459,0.1946413,-1.235842,0.2165173,0.8388478
"ENSG00000164808.15",1792.861,0.2195547,0.1776711,1.235737,0.2165564,0.8388478
"ENSG00000124299.12",8600.49,0.2376414,0.1923097,1.235723,0.2165616,0.8388478
"ENSG00000135144.6",1058.999,0.4736037,0.3833254,1.235513,0.2166395,0.8388478
"ENSG00000176624.10",798.0278,-0.1799524,0.1456582,-1.235443,0.2166656,0.8388478
"ENSG00000164978.16",862.0708,0.2070645,0.1676067,1.23542,0.2166744,0.8388478
"ENSG00000276571.1",7.792951,0.2537701,0.205416,1.235396,0.216683,0.8388478
"ENSG00000224807.5",0.6405436,-1.54768,1.252844,-1.235334,0.2167064,NA
"ENSG00000088451.9",600.7468,0.2625685,0.212568,1.235221,0.2167482,0.8388478
"ENSG00000267811.1",4.540841,-0.3491145,0.2826356,-1.23521,0.2167522,0.8388478
"ENSG00000261105.4",10.87805,0.5023378,0.4066831,1.235207,0.2167536,0.8388478
"ENSG00000143514.15",2943.777,-0.2495497,0.2020356,-1.235177,0.2167647,0.8388478
"ENSG00000227232.5",35.42156,0.2788187,0.2257367,1.23515,0.2167747,0.8388478
"ENSG00000143127.11",70.15663,-0.3494339,0.2829772,-1.234848,0.216887,0.8390049
"ENSG00000121898.11",238.726,-0.4715087,0.3818507,-1.234799,0.2169055,0.8390049
"ENSG00000169435.12",143.6148,0.4102678,0.3322601,1.234779,0.2169128,0.8390049
"ENSG00000259514.1",0.8144761,-1.080672,0.8752869,-1.234649,0.216961,NA
"ENSG00000222345.1",5.142315,0.3393909,0.2748945,1.234622,0.2169711,0.8390779
"ENSG00000167749.10",6.527649,-1.271056,1.029616,-1.234495,0.2170187,0.8390779
"ENSG00000143590.12",168.5303,0.3916426,0.3172838,1.234361,0.2170686,0.8390779
"ENSG00000141258.11",1085.745,-0.197358,0.1599022,-1.234242,0.2171129,0.8390779
"ENSG00000146859.6",2690.946,0.2465963,0.1998012,1.234208,0.2171253,0.8390779
"ENSG00000258428.4",0.4693916,-0.797301,0.6460441,-1.234128,0.2171553,NA
"ENSG00000103404.13",692.55,0.1878201,0.1521886,1.234127,0.2171554,0.8390779
"ENSG00000272752.4",133.7773,0.2466952,0.1998961,1.234117,0.2171593,0.8390779
"ENSG00000160908.14",739.932,-0.1375838,0.1114936,-1.234006,0.2172006,0.8391119
"ENSG00000103710.9",167.5541,-0.3045179,0.2468722,-1.233504,0.2173877,0.8393368
"ENSG00000269293.2",725.1184,-0.2875328,0.2331084,-1.233473,0.2173995,0.8393368
"ENSG00000175800.5",0.4953075,-0.7747344,0.6281181,-1.233422,0.2174185,NA
"ENSG00000167117.7",1.98855,-0.4948914,0.4012386,-1.233409,0.2174232,0.8393368
"ENSG00000199036.1",1.106365,-0.5617794,0.4554802,-1.233378,0.2174346,NA
"ENSG00000234645.3",2.549334,-0.3799337,0.3080546,-1.233332,0.2174519,0.8393368
"ENSG00000226421.1",3.731268,0.5973547,0.4843564,1.233296,0.2174654,0.8393368
"ENSG00000235978.5",16.44721,0.3910871,0.3171186,1.233252,0.2174817,0.8393368
"ENSG00000215567.5",0.8095677,-1.260213,1.02187,-1.233242,0.2174854,NA
"ENSG00000198482.9",185.3012,-0.3143854,0.2549328,-1.233209,0.2174978,0.8393368
"ENSG00000143340.6",8.484373,0.4822912,0.3911044,1.233152,0.2175191,0.8393368
"ENSG00000232765.5",4.679716,-0.931036,0.7550956,-1.233004,0.2175742,0.839424
